vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp;vb.vb-dati-anagrafici-prodotto.vb-principio-attivo;vb.vb-dati-anagrafici-prodotto.vb-gmk;vb.vb-dati-anagrafici-prodotto.vb-bd-category
20140519;1206;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140521;1004;L   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140521;1109;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140522;0845;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140522;0948;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140522;1025;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140522;1059;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140522;1135;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140523;0928;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140523;0953;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140523;1117;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140523;1745;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140526;0932;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140526;1050;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140526;1107;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140526;1118;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140527;0858;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140527;1110;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140527;1718;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140528;1138;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140528;1615;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140528;1723;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140529;1013;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140529;1100;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140529;1228;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140530;0932;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140530;0935;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140530;0936;T-  ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140601;1009;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140603;0922;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140603;0935;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140603;1002;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140603;1038;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140604;0900;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140604;0909;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140604;0909;L-  ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140604;0940;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140604;1516;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140605;0825;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140605;1022;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140605;1208;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140605;1217;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140605;1510;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140605;1621;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140606;0909;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140606;1055;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140606;1148;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140606;1728;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140606;1728;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140607;0910;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140607;0910;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140610;1102;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140610;1702;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140610;1829;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140611;0824;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140611;0839;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140611;0839;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140611;0951;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140611;1035;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140611;1042;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140611;1047;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140612;0842;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140612;0953;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140612;1006;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140612;1046;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140612;1113;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140612;1113;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140613;0900;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140613;0908;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140613;0923;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140613;0938;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140613;1011;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140613;1110;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140616;1024;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140616;1047;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140616;1116;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140616;1522;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140616;1624;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140617;1132;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140617;1133;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140617;1857;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140618;0912;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140618;1020;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140619;1100;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140619;1109;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140619;1511;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140620;0823;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140620;1007;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140623;0834;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140623;0845;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140623;0941;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140623;1019;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140623;1019;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140623;1046;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140623;1547;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140624;0940;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140624;1157;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140624;1639;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140625;1119;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140625;1554;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140626;0903;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140626;0941;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140626;1038;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140626;1038;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140626;1116;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140626;1120;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140626;1207;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140627;1028;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140628;0945;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140628;0945;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140628;1637;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140630;0843;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140630;0919;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140630;1017;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140630;1129;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140701;0953;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140701;1743;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140702;1120;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140702;1513;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140702;1632;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140702;1646;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140702;1712;L   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140702;1822;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140703;0824;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140703;0859;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140705;0948;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140707;0840;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140707;0934;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140707;0934;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140707;1007;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140707;1033;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140707;1123;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140708;0845;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140708;0938;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140708;1033;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140709;0934;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140709;0936;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140709;0936;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140709;1020;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140709;1027;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140710;0933;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140710;1133;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140711;1030;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140714;1130;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140715;0904;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140715;0958;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140716;0930;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140716;1529;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140717;0828;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140717;0851;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140717;1004;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140717;1146;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140717;1550;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140717;1550;L-  ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140717;1629;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140718;1026;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140718;1032;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140718;1057;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140718;1057;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140718;1125;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140718;1127;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140718;1614;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140719;1035;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
